Id,Time[ns],0:I²C: Address/Data
2534,3911639478.00,ACK
2535,3911652174.00,Data read: 01
2536,3911732178.00,ACK
2537,3911744774.00,Data read: 00
2538,3911824776.00,ACK
2539,3911837472.00,Data read: 00
2540,3911917474.00,ACK
2541,3911930068.00,Data read: F9
2542,3912010074.00,ACK
2543,3912022770.00,Data read: 14
2544,3912102770.00,NACK
2545,3912122570.00,Stop
2546,4015867062.00,Start
2547,4015877182.00,Address write: 40
2548,4015947178.00,Write
2549,4015957178.00,ACK
2550,4015969924.00,Data write: 02
2551,4016049926.00,ACK
2552,4016062574.00,Data write: 5A
2553,4016142574.00,ACK
2554,4016162272.00,Stop
2555,4120130114.00,Start
2556,4120140232.00,Address write: 40
2557,4120210228.00,Write
2558,4120220228.00,ACK
2559,4120232950.00,Data write: 00
2560,4120312952.00,ACK
2561,4120333086.00,Start repeat
2562,4120343178.00,Address read: 41
2563,4120413174.00,Read
2564,4120423174.00,ACK
2565,4120435672.00,Data read: 00
2566,4120515672.00,NACK
2567,4120535498.00,Stop
2568,4249378830.00,Start
2569,4249388950.00,Address write: 40
2570,4249458944.00,Write
2571,4249468944.00,ACK
2572,4249481716.00,Data write: 20
2573,4249561718.00,ACK
2574,4249574316.00,Data write: 6D
2575,4249654316.00,ACK
2576,4249666962.00,Data write: AC
2577,4249746964.00,ACK
2578,4249759562.00,Data write: 01
2579,4249839562.00,ACK
2580,4249852212.00,Data write: 22
2581,4249932212.00,ACK
2582,4249944810.00,Data write: 02
2583,4250024810.00,ACK
2584,4250037458.00,Data write: 00
2585,4250117458.00,ACK
2586,4250130058.00,Data write: 04
2587,4250210058.00,ACK
2588,4250222706.00,Data write: 02
2589,4250302706.00,ACK
2590,4250315304.00,Data write: 00
2591,4250395306.00,ACK
2592,4250407952.00,Data write: 24
2593,4250487954.00,ACK
2594,4250500552.00,Data write: 00
2595,4250580552.00,ACK
2596,4250593200.00,Data write: 00
2597,4250673202.00,ACK
2598,4250685800.00,Data write: 04
2599,4250765800.00,ACK
2600,4250778396.00,Data write: 93
2601,4250858398.00,ACK
2602,4250870996.00,Data write: 09
2603,4250950996.00,ACK
2604,4250963646.00,Data write: 23
2605,4251043646.00,ACK
2606,4251056244.00,Data write: 00
2607,4251136244.00,ACK
2608,4251148892.00,Data write: 2D
2609,4251228892.00,ACK
2610,4251241490.00,Data write: F5
2611,4251321492.00,ACK
2612,4251334138.00,Data write: D1
2613,4251414140.00,ACK
2614,4251426738.00,Data write: 40
2615,4251506740.00,ACK
2616,4251519386.00,Data write: E0
2617,4251599388.00,ACK
2618,4251611986.00,Data write: 00
2619,4251691988.00,ACK
2620,4251704634.00,Data write: 23
2621,4251784634.00,ACK
2622,4251797234.00,Data write: 1E
2623,4251877234.00,ACK
2624,4251889880.00,Data write: E0
2625,4251969882.00,ACK
2626,4251982480.00,Data write: 03
2627,4252062482.00,ACK
2628,4252075126.00,Data write: 9A
2629,4252155130.00,ACK
2630,4252167728.00,Data write: 00
2631,4252247728.00,ACK
2632,4252260374.00,Data write: 93
2633,4252340378.00,ACK
2634,4252352974.00,Data write: D3
2635,4252432976.00,ACK
2636,4252445624.00,Data write: 5C
2637,4252525626.00,ACK
2638,4252538222.00,Data write: 02
2639,4252618224.00,ACK
2640,4252630870.00,Data write: 46
2641,4252710872.00,ACK
2642,4252723470.00,Data write: 03
2643,4252803470.00,ACK
2644,4252816118.00,Data write: 70
2645,4252896120.00,ACK
2646,4252908716.00,Data write: 03
2647,4252988718.00,ACK
2648,4253001366.00,Data write: 46
2649,4253081366.00,ACK
2650,4253093964.00,Data write: 1E
2651,4253173964.00,ACK
2652,4253186614.00,Data write: 4A
2653,4253266614.00,ACK
2654,4253279212.00,Data write: 04
2655,4253359212.00,ACK
2656,4253371858.00,Data write: 92
2657,4253451862.00,ACK
2658,4253464458.00,Data write: 02
2659,4253544460.00,ACK
2660,4253557108.00,Data write: 46
2661,4253637108.00,ACK
2662,4253649706.00,Data write: 23
2663,4253729706.00,ACK
2664,4253742330.00,Data write: 68
2665,4253822330.00,ACK
2666,4253834928.00,Data write: 2B
2667,4253914928.00,ACK
2668,4253927552.00,Data write: 42
2669,4254007554.00,ACK
2670,4254020150.00,Data write: 07
2671,4254100152.00,ACK
2672,4254112798.00,Data write: D0
2673,4254192800.00,ACK
2674,4254205398.00,Data write: 04
2675,4254285400.00,ACK
2676,4254298046.00,Data write: 9A
2677,4254378048.00,ACK
2678,4254390646.00,Data write: 53
2679,4254470646.00,ACK
2680,4254483294.00,Data write: 1E
2681,4254563296.00,ACK
2682,4254575894.00,Data write: 04
2683,4254655894.00,ACK
2684,4254668540.00,Data write: 93
2685,4254748542.00,ACK
2686,4254761140.00,Data write: 09
2687,4254841140.00,ACK
2688,4254853790.00,Data write: 23
2689,4254933790.00,ACK
2690,4254946388.00,Data write: 00
2691,4255026388.00,ACK
2692,4255039036.00,Data write: 2A
2693,4255119038.00,ACK
2694,4255131636.00,Data write: 02
2695,4255211636.00,ACK
2696,4255224284.00,Data write: 46
2697,4255304284.00,ACK
2698,4255316880.00,Data write: F5
2699,4255396882.00,ACK
2700,4255409528.00,Data write: D1
2701,4255489532.00,ACK
2702,4255502130.00,Data write: 2A
2703,4255582130.00,ACK
2704,4255594776.00,Data write: E0
2705,4255674780.00,ACK
2706,4255687378.00,Data write: 10
2707,4255767378.00,ACK
2708,4255780000.00,Data write: 46
2709,4255860002.00,ACK
2710,4255872600.00,Data write: 03
2711,4255952600.00,ACK
2712,4255965222.00,Data write: 9A
2713,4256045224.00,ACK
2714,4256057822.00,Data write: 00
2715,4256137822.00,ACK
2716,4256150468.00,Data write: 9B
2717,4256230470.00,ACK
2718,4256243068.00,Data write: D2
2719,4256323070.00,ACK
2720,4256335718.00,Data write: 5C
2721,4256415718.00,ACK
2722,4256428316.00,Data write: 03
2723,4256508316.00,ACK
2724,4256520966.00,Data write: 78
2725,4256600966.00,ACK
2726,4256613562.00,Data write: 9A
2727,4256693564.00,ACK
2728,4256713008.00,Data write: 42
2729,4256793014.00,ACK
2730,4256805610.00,Data write: 18
2731,4256885612.00,ACK
2732,4256898258.00,Data write: D1
2733,4256978260.00,ACK
2734,4256990858.00,Data write: 00
2735,4257070860.00,ACK
2736,4257083506.00,Data write: 9A
2737,4257163508.00,ACK
2738,4257176106.00,Data write: 52
2739,4257256106.00,ACK
2740,4257268754.00,Data write: 1C
2741,4257348756.00,ACK
2742,4257361354.00,Data write: 40
2743,4257441354.00,ACK
2744,4257454002.00,Data write: 1C
2745,4257534002.00,ACK
2746,4257546600.00,Data write: 13
2747,4257626600.00,ACK
2748,4257639250.00,Data write: 46
2749,4257719250.00,ACK
2750,4257731848.00,Data write: 02
2751,4257811848.00,ACK
2752,4257824494.00,Data write: 9A
2753,4257904498.00,ACK
2754,4257917092.00,Data write: 93
2755,4257997096.00,ACK
2756,4258009744.00,Data write: 42
2757,4258089744.00,ACK
2758,4258102340.00,Data write: DD
2759,4258182342.00,ACK
2760,4258194988.00,Data write: D3
2761,4258274992.00,ACK
2762,4258287590.00,Data write: 10
2763,4258367590.00,ACK
2764,4258380238.00,Data write: 49
2765,4258460238.00,ACK
2766,4258472838.00,Data write: 04
2767,4258552838.00,ACK
2768,4258565484.00,Data write: 91
2769,4258645486.00,ACK
2770,4258658084.00,Data write: 72
2771,4258738086.00,ACK
2772,4258750682.00,Data write: 48
2773,4258830684.00,ACK
2774,4258843282.00,Data write: 21
2775,4258923282.00,ACK
2776,4258935930.00,Data write: 68
2777,4259015930.00,ACK
2778,4259028528.00,Data write: E0
2779,4259108530.00,ACK
2780,4259121178.00,Data write: 60
2781,4259201178.00,ACK
2782,4259213776.00,Data write: E6
2783,4259293778.00,ACK
2784,4259306426.00,Data write: 60
2785,4259386426.00,ACK
2786,4259399024.00,Data write: 39
2787,4259479024.00,ACK
2788,4259491672.00,Data write: 42
2789,4259571674.00,ACK
2790,4259584272.00,Data write: 0B
2791,4259664272.00,ACK
2792,4259676918.00,Data write: D0
2793,4259756920.00,ACK
2794,4259769518.00,Data write: 21
2795,4259849518.00,ACK
2796,4259862166.00,Data write: 68
2797,4259942168.00,ACK
2798,4259954764.00,Data write: B9
2799,4260034766.00,ACK
2800,4260047414.00,Data write: 43
2801,4260127416.00,ACK
2802,4260140014.00,Data write: 21
2803,4260220014.00,ACK
2804,4260232662.00,Data write: 60
2805,4260312662.00,ACK
2806,4260325260.00,Data write: 04
2807,4260405262.00,ACK
2808,4260417906.00,Data write: 99
2809,4260497910.00,ACK
2810,4260510508.00,Data write: 4A
2811,4260590508.00,ACK
2812,4260603156.00,Data write: 1E
2813,4260683156.00,ACK
2814,4260695754.00,Data write: 04
2815,4260775756.00,ACK
2816,4260788352.00,Data write: 92
2817,4260868354.00,ACK
2818,4260880952.00,Data write: 09
2819,4260960954.00,ACK
2820,4260973600.00,Data write: 23
2821,4261053600.00,ACK
2822,4261066200.00,Data write: 00
2823,4261146200.00,ACK
2824,4261158848.00,Data write: 29
2825,4261238848.00,ACK
2826,4261251444.00,Data write: F1
2827,4261331448.00,ACK
2828,4261344094.00,Data write: D1
2829,4261424096.00,ACK
2830,4261436694.00,Data write: 0A
2831,4261516696.00,ACK
2832,4261529342.00,Data write: E0
2833,4261609344.00,ACK
2834,4261621942.00,Data write: 0B
2835,4261701942.00,ACK
2836,4261714790.00,Data write: 46
2837,4261794792.00,ACK
2838,4261807390.00,Data write: 08
2839,4261887390.00,ACK
2840,4261899986.00,Data write: E0
2841,4261979988.00,ACK
2842,4261992636.00,Data write: 00
2843,4262072638.00,ACK
2844,4262085234.00,Data write: 23
2845,4262165236.00,ACK
2846,4262177884.00,Data write: 23
2847,4262257884.00,ACK
2848,4262270482.00,Data write: 61
2849,4262350482.00,ACK
2850,4262363132.00,Data write: 68
2851,4262443132.00,ACK
2852,4262455730.00,Data write: 48
2853,4262535730.00,ACK
2854,4262548376.00,Data write: E0
2855,4262628380.00,ACK
2856,4262640976.00,Data write: 60
2857,4262720978.00,ACK
2858,4262733600.00,Data write: E6
2859,4262813600.00,ACK
2860,4262826200.00,Data write: 60
2861,4262906200.00,ACK
2862,4262918822.00,Data write: 20
2863,4262998824.00,ACK
2864,4263011422.00,Data write: 68
2865,4263091422.00,ACK
2866,4263104070.00,Data write: 01
2867,4263184070.00,ACK
2868,4263196666.00,Data write: 99
2869,4263276670.00,ACK
2870,4263289318.00,Data write: 08
2871,4263369318.00,ACK
2872,4263381916.00,Data write: 43
2873,4263461916.00,ACK
2874,4263474564.00,Data write: 20
2875,4263554566.00,ACK
2876,4263567164.00,Data write: 60
2877,4263647164.00,ACK
2878,4263659812.00,Data write: 18
2879,4263739816.00,ACK
2880,4263752410.00,Data write: 46
2881,4263832412.00,ACK
2882,4263845060.00,Data write: 05
2883,4263925060.00,ACK
2884,4263937656.00,Data write: B0
2885,4264017660.00,ACK
2886,4264030306.00,Data write: F0
2887,4264110308.00,ACK
2888,4264122904.00,Data write: BD
2889,4264202906.00,ACK
2890,4264215552.00,Data write: C0
2891,4264295556.00,ACK
2892,4264308152.00,Data write: 46
2893,4264388154.00,ACK
2894,4264400800.00,Data write: FF
2895,4264480802.00,ACK
2896,4264493398.00,Data write: FF
2897,4264573402.00,ACK
2898,4264586048.00,Data write: 00
2899,4264666050.00,ACK
2900,4264678648.00,Data write: 00
2901,4264758648.00,ACK
2902,4264771272.00,Data write: 02
2903,4264851272.00,ACK
2904,4264863870.00,Data write: 48
2905,4264943870.00,ACK
2906,4264956494.00,Data write: 01
2907,4265036494.00,ACK
2908,4265049092.00,Data write: 68
2909,4265129094.00,ACK
2910,4265141740.00,Data write: 01
2911,4265221742.00,ACK
2912,4265234340.00,Data write: 20
2913,4265314340.00,ACK
2914,4265326988.00,Data write: 08
2915,4265406990.00,ACK
2916,4265419586.00,Data write: 40
2917,4265499588.00,ACK
2918,4265512236.00,Data write: 70
2919,4265592236.00,ACK
2920,4265604834.00,Data write: 47
2921,4265684834.00,ACK
2922,4265697482.00,Data write: C0
2923,4265777484.00,ACK
2924,4265790082.00,Data write: 46
2925,4265870084.00,ACK
2926,4265882780.00,Data write: 18
2927,4265962782.00,ACK
2928,4265975380.00,Data write: 18
2929,4266055380.00,ACK
2930,4266068028.00,Data write: 00
2931,4266148028.00,ACK
2932,4266160626.00,Data write: 40
2933,4266240628.00,ACK
2934,4266253276.00,Data write: 6C
2935,4266333276.00,ACK
2936,4266345874.00,Data write: 48
2937,4266425874.00,ACK
2938,4266438522.00,Data write: 00
2939,4266518524.00,ACK
2940,4266531122.00,Data write: 68
2941,4266611122.00,ACK
2942,4266623768.00,Data write: C0
2943,4266703772.00,ACK
2944,4266716366.00,Data write: B2
2945,4266796370.00,ACK
2946,4266809066.00,Data write: 70
2947,4266889068.00,ACK
2948,4266901666.00,Data write: 47
2949,4266981666.00,ACK
2950,4266994314.00,Data write: 05
2951,4267074314.00,ACK
2952,4267086912.00,Data write: 48
2953,4267166914.00,ACK
2954,4267179562.00,Data write: 01
2955,4267259562.00,ACK
2956,4267272160.00,Data write: 68
2957,4267352162.00,ACK
2958,4267364808.00,Data write: 14
2959,4267444810.00,ACK
2960,4267457408.00,Data write: 20
2961,4267537408.00,ACK
2962,4267550056.00,Data write: 08
2963,4267630058.00,ACK
2964,4267642656.00,Data write: 40
2965,4267722656.00,ACK
2966,4267735254.00,Data write: 70
2967,4267815254.00,ACK
2968,4267827852.00,Data write: 47
2969,4267907854.00,ACK
2970,4267920500.00,Data write: C0
2971,4268000502.00,ACK
2972,4268013100.00,Data write: 46
2973,4268093100.00,ACK
2974,4268105748.00,Data write: 02
2975,4268185750.00,ACK
2976,4268198348.00,Data write: 48
2977,4268278348.00,ACK
2978,4268290996.00,Data write: 01
2979,4268370996.00,ACK
2980,4268383594.00,Data write: 68
2981,4268463596.00,ACK
2982,4268476244.00,Data write: 01
2983,4268556244.00,ACK
2984,4268568842.00,Data write: 20
2985,4268648842.00,ACK
2986,4268661490.00,Data write: 08
2987,4268741490.00,ACK
2988,4268754088.00,Data write: 40
2989,4268834090.00,ACK
2990,4268846738.00,Data write: 70
2991,4268926738.00,ACK
2992,4268939336.00,Data write: 47
2993,4269019336.00,ACK
2994,4269031984.00,Data write: C0
2995,4269111986.00,ACK
2996,4269124584.00,Data write: 46
2997,4269204586.00,ACK
2998,4269217232.00,Data write: 10
2999,4269297234.00,ACK
3000,4269309832.00,Data write: 80
3001,4269389832.00,ACK
3002,4269402480.00,Data write: 00
3003,4269482480.00,ACK
3004,4269495078.00,Data write: 40
3005,4269575080.00,ACK
3006,4269587728.00,Data write: 10
3007,4269667728.00,ACK
3008,4269680324.00,Data write: B5
3009,4269760326.00,ACK
3010,4269772924.00,Data write: 19
3011,4269852926.00,ACK
3012,4269865522.00,Data write: 48
3013,4269945524.00,ACK
3014,4269958172.00,Data write: 01
3015,4270038172.00,ACK
3016,4270050770.00,Data write: 68
3017,4270130772.00,ACK
3018,4270143420.00,Data write: 56
3019,4270223420.00,ACK
3020,4270236018.00,Data write: 48
3021,4270316018.00,ACK
3022,4270328664.00,Data write: 81
3023,4270408666.00,ACK
3024,4270421266.00,Data write: 60
3025,4270501266.00,ACK
3026,4270513914.00,Data write: 51
3027,4270593914.00,ACK
3028,4270606512.00,Data write: 49
3029,4270686512.00,ACK
3030,4270699160.00,Data write: 51
3031,4270779162.00,ACK
3032,4270791760.00,Data write: 4A
3033,4270871760.00,ACK
3034,4270884406.00,Data write: CA
3035,4270964410.00,ACK
3036,4270977008.00,Data write: 60
3037,4271057008.00,ACK
3038,4271069656.00,Data write: 51
3039,4271149656.00,ACK
3040,4271162254.00,Data write: 4A
3041,4271242256.00,ACK
3042,4271254902.00,Data write: CA
3043,4271334904.00,ACK
3044,4271347502.00,Data write: 60
3045,4271427502.00,ACK
3046,4271440150.00,Data write: 0A
3047,4271520152.00,ACK
3048,4271532750.00,Data write: 68
3049,4271612750.00,ACK
3050,4271625398.00,Data write: 0C
3051,4271705400.00,ACK
3052,4271717996.00,Data write: 23
3053,4271797996.00,ACK
3054,4271810642.00,Data write: 9A
3055,4271890646.00,ACK
3056,4271903244.00,Data write: 43
3057,4271983244.00,ACK
3058,4271995892.00,Data write: 0A
3059,4272075894.00,ACK
3060,4272088490.00,Data write: 60
3061,4272168492.00,ACK
3062,4272181138.00,Data write: C1
3063,4272261140.00,ACK
3064,4272273740.00,Data write: 69
3065,4272353738.00,ACK
3066,4272366386.00,Data write: 13
3067,4272446388.00,ACK
3068,4272458986.00,Data write: 4A
3069,4272538986.00,ACK
3070,4272551634.00,Data write: 11
3071,4272631634.00,ACK
3072,4272644234.00,Data write: 40
3073,4272724234.00,ACK
3074,4272736854.00,Data write: C1
3075,4272816858.00,ACK
3076,4272829456.00,Data write: 61
3077,4272909456.00,ACK
3078,4272922078.00,Data write: 41
3079,4273002080.00,ACK
3080,4273014678.00,Data write: 6A
3081,4273094678.00,ACK
3082,4273107326.00,Data write: 11
3083,4273187328.00,ACK
3084,4273199926.00,Data write: 40
3085,4273279926.00,ACK
3086,4273292574.00,Data write: 41
3087,4273372574.00,ACK
3088,4273385172.00,Data write: 62
3089,4273465174.00,ACK
3090,4273477820.00,Data write: 01
3091,4273557822.00,ACK
3092,4273570418.00,Data write: 21
3093,4273650420.00,ACK
3094,4273663068.00,Data write: 0A
3095,4273743070.00,ACK
3096,4273755666.00,Data write: 07
3097,4273835668.00,ACK
3098,4273848316.00,Data write: 43
3099,4273928316.00,ACK
3100,4273940914.00,Data write: 6A
3101,4274020916.00,ACK
3102,4274033564.00,Data write: 13
3103,4274113564.00,ACK
3104,4274126162.00,Data write: 43
3105,4274206162.00,ACK
3106,4274218810.00,Data write: 43
3107,4274298812.00,ACK
3108,4274311410.00,Data write: 62
3109,4274391410.00,ACK
3110,4274404058.00,Data write: 08
3111,4274484060.00,ACK
3112,4274496656.00,Data write: 22
3113,4274576658.00,ACK
3114,4274589304.00,Data write: D3
3115,4274669306.00,ACK
3116,4274681904.00,Data write: 43
3117,4274761904.00,ACK
3118,4274774526.00,Data write: C4
3119,4274854528.00,ACK
3120,4274867126.00,Data write: 69
3121,4274947126.00,ACK
3122,4274959750.00,Data write: 1C
3123,4275039750.00,ACK
3124,4275052348.00,Data write: 40
3125,4275132350.00,ACK
3126,4275144996.00,Data write: C4
3127,4275224998.00,ACK
3128,4275237596.00,Data write: 61
3129,4275317596.00,ACK
3130,4275330244.00,Data write: 44
3131,4275410246.00,ACK
3132,4275422842.00,Data write: 6A
3133,4275502844.00,ACK
3134,4275515492.00,Data write: 1C
3135,4275595492.00,ACK
3136,4275608090.00,Data write: 40
3137,4275688092.00,ACK
3138,4275700738.00,Data write: 44
3139,4275780740.00,ACK
3140,4275793338.00,Data write: 62
3141,4275873340.00,ACK
3142,4275885986.00,Data write: 43
3143,4275965986.00,ACK
3144,4275978586.00,Data write: 6A
3145,4276058586.00,ACK
3146,4276071234.00,Data write: 13
3147,4276151234.00,ACK
3148,4276163832.00,Data write: 43
3149,4276243834.00,ACK
3150,4276256480.00,Data write: 43
3151,4276336482.00,ACK
3152,4276349080.00,Data write: 62
3153,4276429080.00,ACK
3154,4276441728.00,Data write: 4A
3155,4276521730.00,ACK
3156,4276534326.00,Data write: 02
3157,4276614328.00,ACK
3158,4276626976.00,Data write: 03
3159,4276706976.00,ACK
3160,4276719574.00,Data write: 68
3161,4276799576.00,ACK
3162,4276812220.00,Data write: 93
3163,4276892224.00,ACK
3164,4276904824.00,Data write: 43
3165,4276984822.00,ACK
3166,4276997470.00,Data write: 03
3167,4277077472.00,ACK
3168,4277090068.00,Data write: 60
3169,4277170070.00,ACK
3170,4277182716.00,Data write: CA
3171,4277262718.00,ACK
3172,4277275316.00,Data write: 43
3173,4277355318.00,ACK
3174,4277367966.00,Data write: 03
3175,4277447966.00,ACK
3176,4277460564.00,Data write: 6A
3177,4277540564.00,ACK
3178,4277553212.00,Data write: 13
3179,4277633212.00,ACK
3180,4277645812.00,Data write: 40
3181,4277725812.00,ACK
3182,4277738410.00,Data write: 03
3183,4277818410.00,ACK
3184,4277831008.00,Data write: 62
3185,4277911010.00,ACK
3186,4277923656.00,Data write: 83
3187,4278003658.00,ACK
3188,4278016256.00,Data write: 6A
3189,4278096256.00,ACK
3190,4278108904.00,Data write: 13
3191,4278188906.00,ACK
3192,4278201504.00,Data write: 40
3193,4278281504.00,ACK
3194,4278294150.00,Data write: 83
3195,4278374152.00,ACK
3196,4278386750.00,Data write: 62
3197,4278466752.00,ACK
3198,4278479396.00,Data write: 82
3199,4278559400.00,ACK
3200,4278571998.00,Data write: 6A
3201,4278651998.00,ACK
3202,4278664646.00,Data write: 0A
3203,4278744648.00,ACK
3204,4278757246.00,Data write: 43
3205,4278837246.00,ACK
3206,4278849892.00,Data write: 82
3207,4278929896.00,ACK
3208,4278942492.00,Data write: 62
3209,4279022494.00,ACK
3210,4279035140.00,Data write: 10
3211,4279115142.00,ACK
3212,4279127738.00,Data write: BD
3213,4279207740.00,ACK
3214,4279220386.00,Data write: BC
3215,4279300390.00,ACK
