Id,Time[ns],0:I²C: Address/Data
90535,6886037228.00,ACK
90536,6886042216.00,Data write: 91
90537,6886064698.00,ACK
90538,6886069742.00,Data write: 01
90539,6886092252.00,ACK
90540,6886097242.00,Data write: 60
90541,6886119720.00,ACK
90542,6886124742.00,Data write: 59
90543,6886147228.00,ACK
90544,6886152216.00,Data write: 48
90545,6886174720.00,ACK
90546,6886179742.00,Data write: 01
90547,6886202258.00,ACK
90548,6886207238.00,Data write: 90
90549,6886229724.00,ACK
90550,6886234740.00,Data write: 10
90551,6886257256.00,ACK
90552,6886262240.00,Data write: 68
90553,6886284748.00,ACK
90554,6886289790.00,Data write: 30
90555,6886312276.00,ACK
90556,6886317240.00,Data write: 42
90557,6886339746.00,ACK
90558,6886344788.00,Data write: 06
90559,6886367296.00,ACK
90560,6886372286.00,Data write: D0
90561,6886394808.00,ACK
90562,6886399838.00,Data write: 01
90563,6886422354.00,ACK
90564,6886427334.00,Data write: 98
90565,6886449820.00,ACK
90566,6886454836.00,Data write: 41
90567,6886477346.00,ACK
90568,6886482338.00,Data write: 1E
90569,6886504852.00,ACK
90570,6886509886.00,Data write: 01
90571,6886532382.00,ACK
90572,6886537332.00,Data write: 91
90573,6886559826.00,ACK
90574,6886564836.00,Data write: 09
90575,6886587334.00,ACK
90576,6886592310.00,Data write: 21
90577,6886614804.00,ACK
90578,6886619834.00,Data write: 00
90579,6886642314.00,ACK
90580,6886647284.00,Data write: 28
90581,6886669798.00,ACK
90582,6886674832.00,Data write: F6
90583,6886697328.00,ACK
90584,6886702306.00,Data write: D1
90585,6886724796.00,ACK
90586,6886729832.00,Data write: 17
90587,6886752348.00,ACK
90588,6886757330.00,Data write: E0
90589,6886779816.00,ACK
90590,6886784832.00,Data write: 53
90591,6886807326.00,ACK
90592,6886812306.00,Data write: 48
90593,6886834816.00,ACK
90594,6886839932.00,Data write: 01
90595,6886862430.00,ACK
90596,6886867478.00,Data write: 90
90597,6886889960.00,ACK
90598,6886895030.00,Data write: 10
90599,6886917554.00,ACK
90600,6886922530.00,Data write: 68
90601,6886945044.00,ACK
90602,6886950076.00,Data write: D3
90603,6886972572.00,ACK
90604,6886977530.00,Data write: 60
90605,6887000040.00,ACK
90606,6887005076.00,Data write: D4
90607,6887027588.00,ACK
90608,6887032578.00,Data write: 60
90609,6887055076.00,ACK
90610,6887060128.00,Data write: 38
90611,6887082626.00,ACK
90612,6887087602.00,Data write: 42
90613,6887110140.00,ACK
90614,6887115178.00,Data write: 09
90615,6887137676.00,ACK
90616,6887142624.00,Data write: D0
90617,6887165108.00,ACK
90618,6887170126.00,Data write: 10
90619,6887192622.00,ACK
90620,6887197602.00,Data write: 68
90621,6887220112.00,ACK
90622,6887225124.00,Data write: B8
90623,6887247624.00,ACK
90624,6887252602.00,Data write: 43
90625,6887275092.00,ACK
90626,6887280126.00,Data write: 10
90627,6887302642.00,ACK
90628,6887307624.00,Data write: 60
90629,6887330112.00,ACK
90630,6887335124.00,Data write: 01
90631,6887357622.00,ACK
90632,6887362596.00,Data write: 98
90633,6887385108.00,ACK
90634,6887390124.00,Data write: 41
90635,6887412634.00,ACK
90636,6887417622.00,Data write: 1E
90637,6887440104.00,ACK
90638,6887445122.00,Data write: 01
90639,6887467634.00,ACK
90640,6887472620.00,Data write: 91
90641,6887495124.00,ACK
90642,6887500122.00,Data write: 09
90643,6887522612.00,ACK
90644,6887527596.00,Data write: 21
90645,6887550080.00,ACK
90646,6887555120.00,Data write: 00
90647,6887577628.00,ACK
90648,6887582620.00,Data write: 28
90649,6887605138.00,ACK
90650,6887610168.00,Data write: F1
90651,6887632648.00,ACK
90652,6887637618.00,Data write: D1
90653,6887660116.00,ACK
90654,6887665120.00,Data write: 06
90655,6887687630.00,ACK
90656,6887692616.00,Data write: E0
90657,6887715140.00,ACK
90658,6887720170.00,Data write: 00
90659,6887742650.00,ACK
90660,6887747616.00,Data write: 99
90661,6887770120.00,ACK
90662,6887775118.00,Data write: 11
90663,6887797630.00,ACK
90664,6887802618.00,Data write: 61
90665,6887825098.00,ACK
90666,6887833912.00,Data write: D3
90667,6887856418.00,ACK
90668,6887861466.00,Data write: 60
90669,6887883946.00,ACK
90670,6887889014.00,Data write: D4
90671,6887911540.00,ACK
90672,6887916516.00,Data write: 60
90673,6887939032.00,ACK
90674,6887944066.00,Data write: 10
90675,6887966562.00,ACK
90676,6887971516.00,Data write: 68
90677,6887994028.00,ACK
90678,6887999064.00,Data write: 28
90679,6888021578.00,ACK
90680,6888026564.00,Data write: 43
90681,6888049044.00,ACK
90682,6888054064.00,Data write: 10
90683,6888076572.00,ACK
90684,6888081564.00,Data write: 60
90685,6888104078.00,ACK
90686,6888109114.00,Data write: 08
90687,6888131604.00,ACK
90688,6888136588.00,Data write: 46
90689,6888159096.00,ACK
90690,6888164114.00,Data write: 02
90691,6888186598.00,ACK
90692,6888191584.00,Data write: B0
90693,6888214104.00,ACK
90694,6888219108.00,Data write: F0
90695,6888241610.00,ACK
90696,6888246584.00,Data write: BD
90697,6888269076.00,ACK
90698,6888274108.00,Data write: C0
90699,6888296622.00,ACK
90700,6888301610.00,Data write: 46
90701,6888324110.00,ACK
90702,6888329210.00,Data write: 04
90703,6888351720.00,ACK
90704,6888356708.00,Data write: E0
90705,6888379206.00,ACK
90706,6888384210.00,Data write: 03
90707,6888406716.00,ACK
90708,6888411708.00,Data write: 78
90709,6888434222.00,ACK
90710,6888439258.00,Data write: 0B
90711,6888461792.00,ACK
90712,6888466784.00,Data write: 70
90713,6888489262.00,ACK
90714,6888494308.00,Data write: 49
90715,6888516790.00,ACK
90716,6888521782.00,Data write: 1C
90717,6888544298.00,ACK
90718,6888549308.00,Data write: 40
90719,6888571802.00,ACK
90720,6888576782.00,Data write: 1C
90721,6888599266.00,ACK
90722,6888604306.00,Data write: 52
90723,6888626794.00,ACK
90724,6888631780.00,Data write: 1E
90725,6888654278.00,ACK
90726,6888659306.00,Data write: 00
90727,6888681784.00,ACK
90728,6888686756.00,Data write: 2A
90729,6888709248.00,ACK
90730,6888714302.00,Data write: F8
90731,6888736838.00,ACK
90732,6888741802.00,Data write: D1
90733,6888764284.00,ACK
90734,6888769304.00,Data write: 70
90735,6888791834.00,ACK
90736,6888796804.00,Data write: 47
90737,6888819280.00,ACK
90738,6888824304.00,Data write: 00
90739,6888846786.00,ACK
90740,6888851802.00,Data write: 00
90741,6888874294.00,ACK
90742,6888879398.00,Data write: F0
90743,6888901884.00,ACK
90744,6888906900.00,Data write: B5
90745,6888929434.00,ACK
90746,6888934498.00,Data write: 85
90747,6888956978.00,ACK
90748,6888961948.00,Data write: B0
90749,6888984450.00,ACK
90750,6888989500.00,Data write: 03
90751,6889011982.00,ACK
90752,6889016972.00,Data write: 91
90753,6889039486.00,ACK
90754,6889044500.00,Data write: 3F
90755,6889067036.00,ACK
90756,6889072000.00,Data write: 49
90757,6889094500.00,ACK
90758,6889099498.00,Data write: 04
90759,6889122010.00,ACK
90760,6889126996.00,Data write: 91
90761,6889149496.00,ACK
90762,6889154496.00,Data write: A0
90763,6889177008.00,ACK
90764,6889181998.00,Data write: 4C
90765,6889204516.00,ACK
90766,6889209544.00,Data write: A0
90767,6889232038.00,ACK
90768,6889236998.00,Data write: 4F
90769,6889259480.00,ACK
90770,6889264494.00,Data write: E7
90771,6889287012.00,ACK
90772,6889291996.00,Data write: 60
90773,6889314482.00,ACK
90774,6889319494.00,Data write: A0
90775,6889342032.00,ACK
90776,6889346996.00,Data write: 4E
90777,6889369502.00,ACK
90778,6889374492.00,Data write: E6
90779,6889397012.00,ACK
90780,6889401994.00,Data write: 60
90781,6889424502.00,ACK
90782,6889429544.00,Data write: 01
90783,6889452038.00,ACK
90784,6889456994.00,Data write: 21
90785,6889479504.00,ACK
90786,6889484540.00,Data write: CD
90787,6889507038.00,ACK
90788,6889511994.00,Data write: 02
90789,6889534484.00,ACK
90790,6889539494.00,Data write: 23
90791,6889561992.00,ACK
90792,6889566968.00,Data write: 68
90793,6889589460.00,ACK
90794,6889594492.00,Data write: 01
90795,6889617010.00,ACK
90796,6889621988.00,Data write: 95
90797,6889644480.00,ACK
90798,6889649488.00,Data write: AB
90799,6889671970.00,ACK
90800,6889676942.00,Data write: 43
90801,6889699436.00,ACK
90802,6889704490.00,Data write: 23
90803,6889727006.00,ACK
90804,6889731990.00,Data write: 60
90805,6889754476.00,ACK
90806,6889759486.00,Data write: E7
90807,6889781986.00,ACK
90808,6889786964.00,Data write: 60
90809,6889809470.00,ACK
90810,6889814486.00,Data write: E6
90811,6889836998.00,ACK
90812,6889841990.00,Data write: 60
90813,6889864508.00,ACK
90814,6889869538.00,Data write: 00
90815,6889892040.00,ACK
90816,6889896988.00,Data write: 23
90817,6889919468.00,ACK
90818,6889924484.00,Data write: DB
90819,6889946974.00,ACK
90820,6889951962.00,Data write: 43
90821,6889974468.00,ACK
90822,6889979486.00,Data write: 23
90823,6890001978.00,ACK
90824,6890006962.00,Data write: 61
90825,6890029442.00,ACK
90826,6890034486.00,Data write: 02
90827,6890056994.00,ACK
90828,6890061982.00,Data write: 92
90829,6890084500.00,ACK
90830,6890089532.00,Data write: 83
90831,6890112054.00,ACK
90832,6890117034.00,Data write: 18
90833,6890139528.00,ACK
90834,6890144584.00,Data write: 5D
90835,6890167080.00,ACK
90836,6890172060.00,Data write: 1E
90837,6890194590.00,ACK
90838,6890199584.00,Data write: 04
90839,6890222098.00,ACK
90840,6890227084.00,Data write: 23
90841,6890249588.00,ACK
90842,6890254582.00,Data write: 2D
90843,6890277076.00,ACK
90844,6890282058.00,Data write: 0C
90845,6890304544.00,ACK
90846,6890309582.00,Data write: 62
90847,6890332096.00,ACK
90848,6890337080.00,Data write: D1
90849,6890359562.00,ACK
90850,6890364582.00,Data write: 33
90851,6890387072.00,ACK
90852,6890392056.00,Data write: 4A
90853,6890414562.00,ACK
90854,6890419580.00,Data write: 04
90855,6890442092.00,ACK
90856,6890447078.00,Data write: 92
90857,6890469558.00,ACK
90858,6890474576.00,Data write: 95
90859,6890497090.00,ACK
90860,6890502078.00,Data write: 4A
90861,6890524578.00,ACK
90862,6890529578.00,Data write: 23
90863,6890552066.00,ACK
90864,6890557052.00,Data write: 68
90865,6890579534.00,ACK
90866,6890584578.00,Data write: 03
90867,6890607080.00,ACK
90868,6890612052.00,Data write: 27
90869,6890634564.00,ACK
90870,6890639578.00,Data write: 3B
90871,6890662074.00,ACK
90872,6890667052.00,Data write: 40
90873,6890689538.00,ACK
90874,6890694576.00,Data write: 01
90875,6890717084.00,ACK
90876,6890722076.00,Data write: 2B
90877,6890744592.00,ACK
90878,6890749626.00,Data write: 0C
90879,6890772142.00,ACK
90880,6890777122.00,Data write: D0
90881,6890799608.00,ACK
90882,6890804672.00,Data write: E2
90883,6890827154.00,ACK
90884,6890833748.00,Data write: 60
90885,6890856242.00,ACK
90886,6890861346.00,Data write: E6
90887,6890883832.00,ACK
90888,6890888874.00,Data write: 60
90889,6890911358.00,ACK
90890,6890916424.00,Data write: 23
90891,6890938928.00,ACK
90892,6890943872.00,Data write: 68
90893,6890966374.00,ACK
90894,6890971370.00,Data write: BB
90895,6890993864.00,ACK
90896,6890998848.00,Data write: 43
90897,6891021354.00,ACK
90898,6891026372.00,Data write: 0B
90899,6891048886.00,ACK
90900,6891053872.00,Data write: 43
90901,6891076352.00,ACK
90902,6891081370.00,Data write: 23
90903,6891103880.00,ACK
90904,6891108870.00,Data write: 60
90905,6891131386.00,ACK
90906,6891136420.00,Data write: 04
90907,6891158912.00,ACK
90908,6891163866.00,Data write: 9D
90909,6891186356.00,ACK
90910,6891191368.00,Data write: 6B
90911,6891213884.00,ACK
90912,6891218868.00,Data write: 1E
90913,6891241348.00,ACK
90914,6891246368.00,Data write: 04
90915,6891268894.00,ACK
90916,6891273866.00,Data write: 93
90917,6891296360.00,ACK
90918,6891301368.00,Data write: 09
90919,6891323866.00,ACK
90920,6891328868.00,Data write: 23
90921,6891351350.00,ACK
90922,6891356368.00,Data write: 00
90923,6891378878.00,ACK
90924,6891383866.00,Data write: 2D
90925,6891406346.00,ACK
90926,6891411362.00,Data write: EE
90927,6891433874.00,ACK
90928,6891438864.00,Data write: D1
90929,6891461364.00,ACK
90930,6891466364.00,Data write: 4D
90931,6891488848.00,ACK
90932,6891493836.00,Data write: E0
90933,6891516348.00,ACK
90934,6891521364.00,Data write: 28
90935,6891543900.00,ACK
90936,6891548864.00,Data write: 4A
90937,6891571364.00,ACK
90938,6891576364.00,Data write: 04
90939,6891598872.00,ACK
90940,6891603860.00,Data write: 92
90941,6891626376.00,ACK
90942,6891631412.00,Data write: 23
90943,6891653902.00,ACK
90944,6891658862.00,Data write: 68
90945,6891681370.00,ACK
90946,6891686412.00,Data write: 10
90947,6891708916.00,ACK
90948,6891713862.00,Data write: 25
90949,6891736344.00,ACK
90950,6891741360.00,Data write: 2B
90951,6891763870.00,ACK
90952,6891768860.00,Data write: 42
90953,6891791380.00,ACK
90954,6891796410.00,Data write: 06
90955,6891818908.00,ACK
90956,6891823858.00,Data write: D0
90957,6891846354.00,ACK
90958,6891851436.00,Data write: 04
90959,6891873924.00,ACK
90960,6891878956.00,Data write: 9D
90961,6891901448.00,ACK
90962,6891906558.00,Data write: 6B
90963,6891929060.00,ACK
90964,6891934058.00,Data write: 1E
90965,6891956566.00,ACK
90966,6891961608.00,Data write: 04
90967,6891984094.00,ACK
90968,6891989056.00,Data write: 93
90969,6892011538.00,ACK
90970,6892016556.00,Data write: 09
90971,6892039070.00,ACK
90972,6892044056.00,Data write: 23
90973,6892066574.00,ACK
90974,6892071606.00,Data write: 00
90975,6892094102.00,ACK
90976,6892099056.00,Data write: 2D
90977,6892121546.00,ACK
90978,6892126554.00,Data write: F5
90979,6892149072.00,ACK
90980,6892154052.00,Data write: D1
90981,6892176536.00,ACK
90982,6892181554.00,Data write: 40
90983,6892204086.00,ACK
90984,6892209052.00,Data write: E0
90985,6892231556.00,ACK
90986,6892236554.00,Data write: 00
90987,6892259060.00,ACK
90988,6892264054.00,Data write: 23
90989,6892286544.00,ACK
90990,6892291554.00,Data write: 1E
90991,6892314072.00,ACK
90992,6892319050.00,Data write: E0
90993,6892341538.00,ACK
90994,6892346554.00,Data write: 03
90995,6892369066.00,ACK
90996,6892374050.00,Data write: 9A
90997,6892396556.00,ACK
90998,6892401552.00,Data write: 00
90999,6892424040.00,ACK
91000,6892429024.00,Data write: 93
91001,6892451504.00,ACK
91002,6892456548.00,Data write: D3
91003,6892479056.00,ACK
91004,6892484026.00,Data write: 5C
91005,6892506526.00,ACK
91006,6892511550.00,Data write: 02
91007,6892534034.00,ACK
91008,6892539024.00,Data write: 46
91009,6892561520.00,ACK
91010,6892566550.00,Data write: 03
91011,6892589046.00,ACK
91012,6892594024.00,Data write: 70
91013,6892616508.00,ACK
91014,6892621548.00,Data write: 03
91015,6892644032.00,ACK
91016,6892649022.00,Data write: 46
91017,6892671504.00,ACK
91018,6892676548.00,Data write: 1E
91019,6892699032.00,ACK
91020,6892704022.00,Data write: 4A
91021,6892726534.00,ACK
91022,6892731548.00,Data write: 04
91023,6892754066.00,ACK
91024,6892759044.00,Data write: 92
91025,6892781550.00,ACK
91026,6892786546.00,Data write: 02
91027,6892809034.00,ACK
91028,6892814022.00,Data write: 46
91029,6892836506.00,ACK
91030,6892841546.00,Data write: 23
91031,6892864056.00,ACK
91032,6892869046.00,Data write: 68
91033,6892891562.00,ACK
91034,6892896594.00,Data write: 2B
91035,6892919110.00,ACK
91036,6892924094.00,Data write: 42
91037,6892946576.00,ACK
91038,6892951594.00,Data write: 07
91039,6892974100.00,ACK
91040,6892979040.00,Data write: D0
91041,6893001542.00,ACK
91042,6893006544.00,Data write: 04
91043,6893029048.00,ACK
91044,6893034016.00,Data write: 9A
91045,6893056514.00,ACK
91046,6893061542.00,Data write: 53
91047,6893084020.00,ACK
91048,6893088992.00,Data write: 1E
91049,6893111506.00,ACK
91050,6893116542.00,Data write: 04
91051,6893139032.00,ACK
91052,6893144014.00,Data write: 93
91053,6893166496.00,ACK
91054,6893171540.00,Data write: 09
91055,6893194042.00,ACK
91056,6893199016.00,Data write: 23
91057,6893221508.00,ACK
91058,6893226540.00,Data write: 00
91059,6893249052.00,ACK
91060,6893254040.00,Data write: 2A
91061,6893276536.00,ACK
91062,6893281540.00,Data write: 02
91063,6893304042.00,ACK
91064,6893309014.00,Data write: 46
91065,6893331510.00,ACK
91066,6893336536.00,Data write: F5
91067,6893359032.00,ACK
91068,6893364010.00,Data write: D1
91069,6893386518.00,ACK
91070,6893391538.00,Data write: 2A
91071,6893414024.00,ACK
91072,6893419010.00,Data write: E0
91073,6893441530.00,ACK
91074,6893446536.00,Data write: 10
91075,6893469036.00,ACK
91076,6893474012.00,Data write: 46
91077,6893496506.00,ACK
91078,6893501536.00,Data write: 03
91079,6893524054.00,ACK
91080,6893529034.00,Data write: 9A
91081,6893551520.00,ACK
91082,6893556536.00,Data write: 00
91083,6893579046.00,ACK
91084,6893584032.00,Data write: 9B
91085,6893606552.00,ACK
91086,6893611582.00,Data write: D2
91087,6893634098.00,ACK
91088,6893639084.00,Data write: 5C
91089,6893661564.00,ACK
91090,6893666584.00,Data write: 03
91091,6893689094.00,ACK
91092,6893694084.00,Data write: 78
91093,6893716562.00,ACK
91094,6893721580.00,Data write: 9A
91095,6893744092.00,ACK
91096,6893749082.00,Data write: 42
91097,6893771598.00,ACK
91098,6893776634.00,Data write: 18
91099,6893799128.00,ACK
91100,6893804104.00,Data write: D1
91101,6893826596.00,ACK
91102,6893833780.00,Data write: 00
91103,6893856272.00,ACK
91104,6893861328.00,Data write: 9A
91105,6893883862.00,ACK
91106,6893888930.00,Data write: 52
91107,6893911408.00,ACK
91108,6893916430.00,Data write: 1C
91109,6893938914.00,ACK
91110,6893943980.00,Data write: 40
91111,6893966458.00,ACK
91112,6893971430.00,Data write: 1C
91113,6893993968.00,ACK
91114,6893999030.00,Data write: 13
91115,6894021516.00,ACK
91116,6894026504.00,Data write: 46
91117,6894049028.00,ACK
91118,6894054028.00,Data write: 02
91119,6894076534.00,ACK
91120,6894081526.00,Data write: 9A
91121,6894104046.00,ACK
91122,6894109074.00,Data write: 93
91123,6894131574.00,ACK
91124,6894136528.00,Data write: 42
91125,6894159042.00,ACK
91126,6894164074.00,Data write: DD
91127,6894186590.00,ACK
91128,6894191574.00,Data write: D3
91129,6894214060.00,ACK
91130,6894219126.00,Data write: 10
91131,6894241652.00,ACK
91132,6894246626.00,Data write: 49
91133,6894269104.00,ACK
91134,6894274124.00,Data write: 04
91135,6894296632.00,ACK
91136,6894301622.00,Data write: 91
91137,6894324140.00,ACK
91138,6894329224.00,Data write: 72
91139,6894351730.00,ACK
91140,6894356724.00,Data write: 48
91141,6894379240.00,ACK
91142,6894384274.00,Data write: 21
91143,6894406770.00,ACK
91144,6894411722.00,Data write: 68
91145,6894434242.00,ACK
91146,6894439270.00,Data write: E0
91147,6894461794.00,ACK
91148,6894466772.00,Data write: 60
91149,6894489262.00,ACK
91150,6894494318.00,Data write: E6
91151,6894516852.00,ACK
91152,6894521822.00,Data write: 60
91153,6894544320.00,ACK
91154,6894549320.00,Data write: 39
91155,6894571828.00,ACK
91156,6894576820.00,Data write: 42
91157,6894599338.00,ACK
91158,6894604370.00,Data write: 0B
91159,6894626848.00,ACK
91160,6894631818.00,Data write: D0
91161,6894654298.00,ACK
91162,6894659320.00,Data write: 21
91163,6894681826.00,ACK
91164,6894686820.00,Data write: 68
91165,6894709334.00,ACK
91166,6894714366.00,Data write: B9
91167,6894736866.00,ACK
91168,6894741818.00,Data write: 43
91169,6894764314.00,ACK
91170,6894769318.00,Data write: 21
91171,6894791822.00,ACK
91172,6894796792.00,Data write: 60
91173,6894819288.00,ACK
91174,6894824318.00,Data write: 04
91175,6894846838.00,ACK
91176,6894851864.00,Data write: 99
91177,6894874370.00,ACK
91178,6894879466.00,Data write: 4A
91179,6894901984.00,ACK
91180,6894907016.00,Data write: 1E
91181,6894929554.00,ACK
91182,6894934616.00,Data write: 04
91183,6894957122.00,ACK
91184,6894962112.00,Data write: 92
91185,6894984630.00,ACK
91186,6894989664.00,Data write: 09
91187,6895012160.00,ACK
91188,6895017114.00,Data write: 23
91189,6895039626.00,ACK
91190,6895044664.00,Data write: 00
91191,6895067178.00,ACK
91192,6895072164.00,Data write: 29
91193,6895094642.00,ACK
91194,6895099660.00,Data write: F1
91195,6895122148.00,ACK
91196,6895127110.00,Data write: D1
91197,6895149614.00,ACK
91198,6895154612.00,Data write: 0A
91199,6895177124.00,ACK
91200,6895182110.00,Data write: E0
91201,6895204630.00,ACK
91202,6895209662.00,Data write: 0B
91203,6895232156.00,ACK
91204,6895237112.00,Data write: 46
91205,6895259600.00,ACK
91206,6895264612.00,Data write: 08
91207,6895287128.00,ACK
91208,6895292108.00,Data write: E0
91209,6895314594.00,ACK
91210,6895319610.00,Data write: 00
91211,6895342142.00,ACK
91212,6895347110.00,Data write: 23
91213,6895369610.00,ACK
91214,6895374610.00,Data write: 23
91215,6895397116.00,ACK
91216,6895402110.00,Data write: 61
91217,6895424604.00,ACK
91218,6895429608.00,Data write: 68
91219,6895452114.00,ACK
91220,6895457082.00,Data write: 48
91221,6895479578.00,ACK
91222,6895484604.00,Data write: E0
91223,6895507104.00,ACK
91224,6895512082.00,Data write: 60
91225,6895534590.00,ACK
91226,6895539602.00,Data write: E6
91227,6895562096.00,ACK
91228,6895567082.00,Data write: 60
91229,6895589562.00,ACK
91230,6895594606.00,Data write: 20
91231,6895617112.00,ACK
91232,6895622082.00,Data write: 68
91233,6895644560.00,ACK
91234,6895649606.00,Data write: 01
91235,6895672090.00,ACK
91236,6895677076.00,Data write: 99
91237,6895699598.00,ACK
91238,6895704604.00,Data write: 08
91239,6895727106.00,ACK
91240,6895732080.00,Data write: 43
91241,6895754570.00,ACK
91242,6895759604.00,Data write: 20
91243,6895782122.00,ACK
91244,6895787102.00,Data write: 60
91245,6895809586.00,ACK
91246,6895814604.00,Data write: 18
91247,6895837118.00,ACK
91248,6895842102.00,Data write: 46
91249,6895864584.00,ACK
91250,6895869602.00,Data write: 05
91251,6895892118.00,ACK
91252,6895897098.00,Data write: B0
91253,6895919606.00,ACK
91254,6895924598.00,Data write: F0
91255,6895947094.00,ACK
91256,6895952074.00,Data write: BD
91257,6895974564.00,ACK
91258,6895979598.00,Data write: C0
91259,6896002116.00,ACK
91260,6896007100.00,Data write: 46
91261,6896029580.00,ACK
91262,6896034598.00,Data write: FF
91263,6896057090.00,ACK
91264,6896062072.00,Data write: FF
91265,6896084576.00,ACK
91266,6896089600.00,Data write: 00
91267,6896112106.00,ACK
91268,6896117098.00,Data write: 00
91269,6896139612.00,ACK
91270,6896144648.00,Data write: 02
91271,6896167140.00,ACK
91272,6896172098.00,Data write: 48
91273,6896194584.00,ACK
91274,6896199598.00,Data write: 01
91275,6896222112.00,ACK
91276,6896227098.00,Data write: 68
91277,6896249578.00,ACK
91278,6896254596.00,Data write: 01
91279,6896277126.00,ACK
91280,6896282096.00,Data write: 20
91281,6896304594.00,ACK
91282,6896309596.00,Data write: 08
91283,6896332096.00,ACK
91284,6896337070.00,Data write: 40
91285,6896359588.00,ACK
91286,6896364596.00,Data write: 70
91287,6896387096.00,ACK
91288,6896392070.00,Data write: 47
91289,6896414562.00,ACK
91290,6896419592.00,Data write: C0
91291,6896442088.00,ACK
91292,6896447070.00,Data write: 46
91293,6896469580.00,ACK
91294,6896474594.00,Data write: 18
91295,6896497084.00,ACK
91296,6896502068.00,Data write: 18
91297,6896524556.00,ACK
91298,6896529594.00,Data write: 00
91299,6896552110.00,ACK
91300,6896557092.00,Data write: 40
91301,6896579576.00,ACK
91302,6896584592.00,Data write: 6C
91303,6896607086.00,ACK
91304,6896612066.00,Data write: 48
91305,6896634576.00,ACK
91306,6896639592.00,Data write: 00
91307,6896662088.00,ACK
91308,6896667066.00,Data write: 68
91309,6896689576.00,ACK
91310,6896694588.00,Data write: C0
91311,6896717106.00,ACK
91312,6896722088.00,Data write: B2
91313,6896744576.00,ACK
91314,6896749590.00,Data write: 70
91315,6896772100.00,ACK
91316,6896777090.00,Data write: 47
91317,6896799568.00,ACK
91318,6896804590.00,Data write: 05
91319,6896827096.00,ACK
91320,6896833688.00,Data write: 48
91321,6896856184.00,ACK
91322,6896861288.00,Data write: 01
91323,6896883790.00,ACK
91324,6896888838.00,Data write: 68
91325,6896911342.00,ACK
91326,6896916438.00,Data write: 14
91327,6896938930.00,ACK
91328,6896943936.00,Data write: 20
91329,6896966436.00,ACK
91330,6896971486.00,Data write: 08
91331,6896993984.00,ACK
91332,6896998962.00,Data write: 40
91333,6897021450.00,ACK
91334,6897026486.00,Data write: 70
91335,6897048978.00,ACK
91336,6897053960.00,Data write: 47
91337,6897076444.00,ACK
91338,6897081482.00,Data write: C0
91339,6897103994.00,ACK
91340,6897108986.00,Data write: 46
91341,6897131502.00,ACK
91342,6897136534.00,Data write: 02
91343,6897159054.00,ACK
91344,6897164034.00,Data write: 48
91345,6897186518.00,ACK
91346,6897191584.00,Data write: 01
91347,6897214072.00,ACK
91348,6897219058.00,Data write: 68
91349,6897241582.00,ACK
91350,6897246582.00,Data write: 01
91351,6897269090.00,ACK
91352,6897274082.00,Data write: 20
91353,6897296598.00,ACK
91354,6897301632.00,Data write: 08
91355,6897324110.00,ACK
91356,6897329132.00,Data write: 40
91357,6897351642.00,ACK
91358,6897356682.00,Data write: 70
91359,6897379196.00,ACK
91360,6897384180.00,Data write: 47
91361,6897406664.00,ACK
91362,6897411676.00,Data write: C0
91363,6897434172.00,ACK
91364,6897439154.00,Data write: 46
91365,6897461662.00,ACK
91366,6897466680.00,Data write: 10
91367,6897489194.00,ACK
91368,6897494176.00,Data write: 80
91369,6897516664.00,ACK
91370,6897521678.00,Data write: 00
91371,6897544194.00,ACK
91372,6897549178.00,Data write: 40
91373,6897571696.00,ACK
91374,6897576728.00,Data write: 10
91375,6897599224.00,ACK
91376,6897604174.00,Data write: B5
91377,6897626692.00,ACK
91378,6897631726.00,Data write: 19
91379,6897654220.00,ACK
91380,6897659176.00,Data write: 48
91381,6897681666.00,ACK
91382,6897686676.00,Data write: 01
91383,6897709194.00,ACK
91384,6897714176.00,Data write: 68
91385,6897736664.00,ACK
91386,6897741676.00,Data write: 56
91387,6897764214.00,ACK
91388,6897769174.00,Data write: 48
91389,6897791678.00,ACK
91390,6897796672.00,Data write: 81
91391,6897819186.00,ACK
91392,6897824174.00,Data write: 60
91393,6897846672.00,ACK
91394,6897851674.00,Data write: 51
91395,6897874180.00,ACK
91396,6897879174.00,Data write: 49
91397,6897901690.00,ACK
91398,6897906722.00,Data write: 51
91399,6897929220.00,ACK
91400,6897934172.00,Data write: 4A
91401,6897956670.00,ACK
91402,6897961670.00,Data write: CA
91403,6897984178.00,ACK
91404,6897989146.00,Data write: 60
91405,6898011640.00,ACK
91406,6898016672.00,Data write: 51
91407,6898039182.00,ACK
91408,6898044172.00,Data write: 4A
91409,6898066690.00,ACK
91410,6898071718.00,Data write: CA
91411,6898094236.00,ACK
91412,6898099220.00,Data write: 60
91413,6898121704.00,ACK
91414,6898126770.00,Data write: 0A
91415,6898149252.00,ACK
91416,6898154244.00,Data write: 68
91417,6898176762.00,ACK
91418,6898181770.00,Data write: 0C
91419,6898204268.00,ACK
91420,6898209244.00,Data write: 23
91421,6898231754.00,ACK
91422,6898236766.00,Data write: 9A
91423,6898259264.00,ACK
91424,6898264244.00,Data write: 43
91425,6898286730.00,ACK
91426,6898291768.00,Data write: 0A
91427,6898314278.00,ACK
91428,6898319268.00,Data write: 60
91429,6898341744.00,ACK
91430,6898346764.00,Data write: C1
91431,6898369248.00,ACK
